"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2018,125689429,101990666,51,"C",20,,""
2018,125689450,101993949,49,"C",20,,"N"
2018,125697298,101990739,45,"C",25,,""
2018,125689541,101996583,51,"C",20,,""
2018,125689550,101994005,14,"C",20,,""
2018,125689572,101990769,21,"C",20,,""
2018,125689587,101996604,14,"C",18,,""
2018,125694525,101990786,51,"C",20,,""
2018,125697360,101990816,5,"C",20,,""
2018,125689621,101990816,51,"C",20,,""
2018,125697438,101990924,45,"C",10,,""
2018,125697447,101990936,51,"C",13,,""
2018,125689755,101994113,16,"C",20,,""
2018,125694650,101990963,49,"C",20,,"N"
2018,125689787,101990971,45,"C",25,,""
2018,125694668,101994149,8,"A",41,,""
2018,125694691,101996740,5,"C",20,,""
2018,125689860,101996765,16,"C",38,,""
2018,125697523,101996765,35,"C",38,,""
2018,125689890,101994199,47,"C",20,,""
2018,125694778,101994237,35,"C",20,,""
2018,125694777,101994237,16,"C",20,,""
2018,125689945,101996813,35,"C",7,,""
2018,125689943,101996813,16,"C",7,,""
2018,125697593,102001123,5,"C",13,,""
2018,125689977,101996822,16,"C",18,,""
2018,125694802,101994257,16,"C",13,,""
2018,125694803,101994257,35,"C",13,,""
2018,125697608,101996830,51,"C",13,,""
2018,125689997,101996835,35,"C",13,,""
2018,125689996,101996835,16,"C",13,,""
2018,125694813,101994262,44,"C",15,,""
2018,125690007,101996840,5,"C",38,,""
2018,125690014,102001162,51,"C",20,,""
2018,125690020,102001168,51,"C",18,,""
2018,125690030,101996852,41,"C",20,,""
2018,125697627,101996854,51,"C",20,,""
2018,125694843,101996860,5,"C",20,,""
2018,125690039,101996859,43,"C",20,,""
2018,125694842,101996859,56,"C",20,,""
2018,125690048,101994293,35,"C",21,,""
2018,125690054,102001198,16,"C",41,,""
2018,128835568,104759524,49,"C",20,,"N"
2018,128835579,104759530,14,"C",14,,""
2018,128835587,104759537,5,"C",20,,""
2018,128835606,104759554,14,"C",18,,""
2018,128826099,104759608,14,"C",20,,""
2018,128835816,104759621,16,"C",20,,""
2018,128826118,104759632,45,"C",20,,""
2018,128826124,104759635,35,"C",14,,""
2018,128835913,104759660,51,"C",20,,""
2018,128835940,104764296,16,"C",22,,""
2018,128836345,104764657,21,"C",20,,""
2018,128841366,104764657,5,"C",20,,""
2018,128836341,104764657,49,"C",20,,"F"
2018,128841463,104764715,16,"C",13,,""
2018,128841481,104764734,51,"C",20,,""
2018,128836530,104759963,45,"C",20,,""
2018,128836535,104759968,44,"C",25,,""
2018,128841659,104759974,51,"C",20,,""
2018,128841693,104764905,51,"C",20,,""
2018,128841708,104764917,51,"C",20,,""
2018,128836577,104764935,14,"C",25,,""
2018,128836585,104760013,5,"C",25,,""
2018,128841746,104764968,5,"C",25,,""
2018,128841745,104764968,14,"C",25,,""
2018,128841772,104760030,5,"C",25,,""
2018,128841784,104760038,51,"C",41,,""
2018,128841849,104760063,14,"C",13,,""
2018,128836659,104760071,14,"C",18,,""
2018,128836641,104760056,7,"C",25,,""
2018,128836681,104765090,49,"C",21,,"F"
2018,128836682,104765090,5,"C",21,,""
2018,128841929,104760118,45,"C",7,,""
2018,128836719,104760139,44,"C",41,,""
2018,128837343,104760753,45,"C",20,,""
2018,128843243,104766195,16,"C",20,,""
2018,128837508,104760894,23,"C",20,,""
2018,128843256,104766209,5,"C",20,,""
2018,128843311,104766252,14,"C",20,,""
2018,128843392,104766310,16,"C",13,,""
2018,128843393,104766310,35,"C",13,,""
2018,128837568,104760947,41,"C",12,,""
2018,128843417,104760956,35,"C",20,,""
2018,128843416,104760956,16,"C",20,,""
2018,128843503,104766390,46,"C",18,,""
2018,128843522,104766405,21,"C",25,,""
2018,128837692,104766500,21,"C",18,,""
2018,128837702,104766513,45,"C",20,,""
2018,128843728,104771104,5,"C",20,,""
2018,128837777,104771119,2,"C",3,,""
2018,128843780,104766618,21,"C",20,,""
2018,128837800,104766621,45,"C",20,,""
2018,136629066,111722685,14,"C",18,,""
2018,136629269,111727295,16,"C",13,,""
2018,136633434,111727295,35,"C",13,,""
2018,131533634,107181524,51,"C",20,,""
2018,131533632,107186591,55,"C",20,,""
2018,131533630,107191080,2,"C",20,,""
2018,131533637,107186592,23,"C",12,,""
2018,131537291,107181526,45,"C",41,,""
2018,131533638,107181528,21,"C",41,,""
2018,131533640,107181530,51,"C",13,,""
2018,131533641,107181531,44,"C",25,,""
2018,131530305,107191085,55,"C",20,,""
2018,131537295,107191084,45,"C",7,,""
2018,131530310,107191089,51,"C",41,,""
2018,131533644,107181535,27,"C",20,,""
2018,131530315,107181536,21,"C",20,,""
2018,131537305,107181538,5,"C",20,,""
2018,131537308,107181539,23,"C",7,,""
2018,131530317,107181540,45,"C",20,,""
2018,131533652,107181545,45,"C",13,,""
2018,131533655,107181546,36,"C",41,,""
2018,131533661,107181552,45,"C",2,,""
2018,133703866,109108113,5,"C",20,,""
2018,126779509,102934768,2,"C",20,,""
2018,126769301,102938911,16,"C",20,,""
2018,126769302,102938911,35,"C",20,,""
2018,126775013,102942612,49,"C",25,,"N"
2018,126769312,102938921,5,"C",18,,""
2018,126775022,102938929,45,"C",13,,""
2018,126779536,102934797,16,"C",13,,""
2018,126779537,102934797,35,"C",13,,""
2018,126775037,102934802,35,"C",7,,""
2018,126775035,102934802,16,"C",7,,""
2018,126775060,102934809,30,"A",14,,""
2018,126769355,102934818,14,"C",13,,""
2018,126775075,102934824,5,"C",18,,""
2018,126779594,102942674,16,"C",13,,""
2018,126769408,102942679,16,"C",13,,""
2018,126769410,102942679,39,"C",13,,""
2018,126769409,102942679,35,"C",13,,""
2018,126775114,102934855,45,"C",20,,""
2018,126779617,102934859,2,"C",40,,""
2018,126769434,102942699,51,"C",20,,""
2018,126779651,102934886,23,"C",12,,""
2018,126779654,102934891,45,"C",18,,""
2018,126769476,102934903,45,"C",7,,""
2018,126779689,102934921,5,"C",10,,""
2018,126775202,102939070,14,"C",13,,""
2018,126769528,102939080,51,"C",20,,""
2018,126779724,102934948,56,"C",20,,""
2018,126779725,102934948,5,"C",20,,""
2018,126779743,102939101,16,"C",13,,""
2018,126775239,102939101,35,"C",13,,""
2018,126769566,102942795,17,"C",7,,""
2018,126779794,102939131,5,"C",41,,""
2018,126769599,102935015,36,"C",20,,""
2018,126775343,102939194,14,"C",18,,""
2018,126775464,102935157,16,"C",22,,""
2018,126780056,102935195,45,"C",20,,""
2018,126780087,102935221,7,"C",13,,""
2018,126769751,102939344,5,"C",13,,""
2018,126769756,102939350,5,"C",20,,""
2018,126775548,102942965,44,"C",3,,""
2018,126769761,102939358,16,"C",13,,""
2018,126780122,102935255,35,"C",41,,""
2018,126769770,102935255,16,"C",41,,""
2018,126780169,102935288,45,"C",7,,""
2018,126780198,102935310,56,"C",11,,""
2018,126780208,102935322,49,"C",6,,"F"
2018,126780209,102935322,14,"C",6,,""
2018,126780215,102939439,2,"C",20,,""
2018,126780224,102935339,51,"C",20,,""
2018,126780247,102935356,14,"C",24,,""
2018,126775680,102935356,5,"C",24,,""
2018,126780257,102935362,51,"C",20,,""
2018,126775691,102939479,16,"C",22,,""
2018,126775696,102935372,51,"C",15,,""
2018,126775709,102935385,45,"C",20,,""
2018,126775733,102935411,21,"C",18,,""
2018,126769859,102943067,41,"C",20,,""
2018,126775740,102939515,23,"C",46,,""
2018,126775746,102935426,2,"C",20,,""
2018,126775758,102935437,2,"C",20,,""
2018,126769894,102939557,23,"C",7,,""
2018,126769904,102943102,44,"C",20,,""
2018,126775826,102943111,44,"C",20,,""
2018,126780453,102939611,16,"C",18,,""
2018,126780454,102939611,35,"C",18,,""
2018,126775888,102935563,49,"C",20,,"F"
2018,126780492,102939630,51,"C",20,,""
2018,126775897,102939630,39,"C",20,,""
2018,126769963,102943158,51,"C",20,,""
2018,126780505,102939636,51,"C",22,,""
2018,126775920,102935598,49,"C",34,,"F"
2018,126780539,102935609,51,"C",20,,""
2018,126769988,102935615,16,"C",11,,""
2018,126776017,102939717,51,"C",13,,""
2018,126769549,102942779,56,"C",20,,""
2018,126769556,102939097,35,"C",20,,""
2018,126775264,102942805,14,"C",25,,""
2018,126775289,102934999,16,"C",13,,""
2018,126775290,102934999,35,"C",13,,""
2018,126779813,102935006,41,"C",2,,""
2018,126769619,102942830,51,"C",15,,""
2018,126779859,102939193,23,"C",7,,""
2018,126779890,102935056,46,"C",20,,""
2018,126779889,102935056,2,"C",20,,""
2018,126779913,102939220,14,"C",18,,""
2018,126775387,102939225,45,"C",20,,""
2018,126779926,102935091,35,"C",13,,""
2018,126779925,102935091,16,"C",13,,""
2018,126779944,102942873,50,"C",20,,""
2018,126779945,102942873,5,"C",20,,""
2018,126769686,102935134,21,"C",18,,""
2018,126780008,102942909,5,"C",7,,""
2018,126769702,102935156,5,"C",18,,""
2018,126769701,102935156,51,"C",18,,""
2018,126769705,102935167,5,"C",13,,""
2018,126769708,102935172,47,"C",20,,""
2018,126775498,102935188,51,"C",20,,""
2018,126769731,102935200,16,"C",20,,""
2018,126780074,102935206,45,"C",14,,""
2018,126775521,102939335,47,"C",20,,""
2018,126775528,102935229,23,"C",7,,""
2018,126780105,102939361,16,"C",13,,""
2018,126780119,102935252,47,"C",20,,""
2018,126769783,102939385,51,"C",4,,""
2018,126769785,102935269,56,"C",10,,""
2018,126780153,102939395,51,"C",20,,""
2018,126769797,102943003,51,"C",20,,""
2018,126780188,102935303,45,"C",6,,""
2018,126780237,102935350,51,"C",20,,""
2018,126775679,102935354,46,"C",20,,""
2018,126780256,102935361,44,"C",20,,""
2018,126775690,102935368,14,"C",24,,""
2018,126780283,102935388,45,"C",7,,""
2018,126775718,102935394,2,"C",20,,""
2018,126769852,102935399,21,"C",25,,""
2018,126780300,102935403,51,"C",20,,""
2018,126769865,102935420,46,"C",20,,""
2018,126775756,102935433,23,"C",7,,""
2018,126780344,102939539,45,"C",24,,""
2018,126780370,102943088,5,"C",5,,""
2018,126780369,102943088,49,"C",5,,"F"
2018,126780374,102935476,45,"C",18,,""
2018,126780400,102935498,49,"C",20,,"F"
2018,126780432,102935519,51,"C",20,,""
2018,126780448,102935530,5,"C",20,,""
2018,126769936,102935551,16,"C",13,,""
2018,126775873,102935551,35,"C",13,,""
2018,126780483,102935558,44,"C",20,,""
2018,126769954,102943153,14,"C",20,,""
2018,126780488,102935566,46,"C",20,,""
2018,126775890,102935566,11,"C",20,,""
2018,126780508,102939639,5,"C",18,,""
2018,126780515,102935585,21,"C",18,,""
2018,126769982,102939659,51,"C",20,,""
2018,126780565,102935632,16,"C",13,,""
2018,126775942,102935632,35,"C",13,,""
2018,126780567,102939677,16,"C",13,,""
2018,126775946,102939677,39,"C",13,,""
2018,126780568,102935639,35,"C",13,,""
2018,126775958,102935644,45,"C",20,,""
2018,126770013,102935645,35,"C",13,,""
2018,126770011,102935645,16,"C",13,,""
2018,126780588,102935667,21,"C",25,,""
2018,126775988,102935671,2,"C",20,,""
2018,126770043,102935674,45,"C",25,,""
2018,126770061,102943219,51,"C",20,,""
2018,136615849,111709989,45,"C",12,,""
2018,136615997,111710102,46,"A",2,,""
2018,136623675,111710109,37,"C",20,,""
2018,137805800,112764442,23,"C",7,,""
2018,137805837,112768350,36,"C",25,,""
2018,137800741,112772687,5,"C",20,,""
2018,136632351,111722157,46,"C",20,,""
2018,136628386,111726389,41,"C",2,,""
2018,136632453,111719223,16,"C",20,,""
2018,136628520,111726541,49,"C",14,1,"F"
2018,136628894,111726919,35,"C",13,,""
2018,136628905,111726935,45,"C",25,,""
2018,136628963,111726992,35,"C",13,,""
2018,136633044,111726992,39,"C",13,,""
2018,136628962,111726992,16,"C",13,,""
2018,136625159,111726992,28,"C",13,,""
2018,136629086,111719707,56,"C",20,,""
2018,136625280,111727130,16,"C",22,,""
2018,136632749,111726723,23,"C",7,,""
2018,136628742,111726784,16,"C",20,,""
2018,136632946,111722529,21,"C",19,,""
2018,136632976,111726930,35,"C",13,,""
2018,136632975,111726930,16,"C",13,,""
2018,136628912,111719581,51,"C",20,,""
2018,136628959,111726985,51,"C",20,,""
2018,136633045,111726989,30,"C",20,,""
2018,136625187,111722625,23,"C",12,,""
2018,131235584,106932839,49,"C",20,,"N"
2018,131235585,106932839,45,"C",20,,""
2018,131246603,106926027,45,"C",20,,""
2018,131242376,106933134,23,"C",24,,""
2018,131246830,106933160,16,"C",18,,""
2018,131246843,106936236,44,"C",41,,""
2018,131235968,106936240,51,"C",18,,""
2018,131235983,106933172,51,"C",20,,""
2018,131235984,106933177,5,"C",19,,""
2018,131246862,106933177,49,"C",19,1,"F"
2018,131246876,106933186,45,"C",20,,""
2018,131236027,106933214,51,"C",22,,""
2018,131236028,106933214,35,"C",22,,""
2018,131236081,106929064,49,"C",20,,"N"
2018,131236099,106933280,23,"C",7,,""
2018,131247080,106929112,5,"C",13,,""
2018,131251166,106936461,45,"C",20,,""
2018,131251173,106933334,45,"C",7,,""
2018,131242701,106933363,51,"C",13,,""
2018,131247184,106936523,16,"C",13,,""
2018,131251257,106933406,45,"C",25,,""
2018,131247384,106933487,51,"C",20,,""
2018,131251368,106933497,5,"C",25,,""
2018,131251384,106929371,51,"C",20,,""
2018,131251386,106929371,39,"C",20,,""
2018,131242969,106933514,5,"C",24,,""
2018,131247429,106933514,14,"C",24,,""
2018,131251400,106929380,5,"C",20,,""
2018,131242979,106929380,51,"C",20,,""
2018,133704094,109108299,35,"C",13,,""
2018,133704092,109108299,16,"C",13,,""
2018,136625099,111722541,5,"C",3,,""
2018,136628892,111726918,5,"C",20,,""
2018,136625153,111719611,8,"C",20,,""
2018,136625210,111727031,51,"C",25,,""
2018,136629243,111727269,44,"C",20,,""
2018,136627421,111709988,43,"C",20,,""
2018,128835529,104759509,49,"C",22,,"N"
2018,128826016,104764007,29,"C",7,,""
2018,128826017,104764007,21,"C",7,,""
2018,128835589,104764007,40,"C",7,,""
2018,128835779,104764169,5,"C",13,,""
2018,128835790,104764179,16,"C",13,,""
2018,128835791,104764179,35,"C",7,,""
2018,128826115,104759625,16,"C",13,,""
2018,128826120,104759631,44,"C",25,,""
2018,128835846,104764216,51,"C",3,,""
2018,128835883,104759647,16,"C",20,,""
2018,128835915,104764273,51,"C",20,,""
2018,128836152,104759663,51,"C",18,,""
2018,128835954,104764305,35,"C",20,,""
2018,128835953,104764305,16,"C",20,,""
2018,128836362,104764664,16,"C",13,,""
2018,128836363,104764664,35,"C",13,,""
2018,128836407,104764709,45,"C",7,,""
2018,128836425,104764726,11,"C",2,,""
2018,128841501,104764752,51,"C",20,,""
2018,128841514,104759904,45,"C",20,,""
2018,128841581,104759930,5,"C",20,,""
2018,128836506,104764848,28,"C",20,,""
2018,128836505,104764848,49,"C",20,,"F"
2018,128836507,104764848,5,"C",20,,""
2018,128841703,104759999,14,"C",25,,""
2018,128841725,104760008,21,"C",18,,""
2018,128841764,104760023,16,"C",20,,""
2018,128836597,104760023,35,"C",20,,""
2018,128841789,104764988,51,"C",20,,""
2018,128841907,104760101,5,"C",25,,""
2018,128841944,104760131,2,"C",2,,""
2018,128842831,104765846,2,"C",25,,""
2018,128837452,104760840,56,"C",20,,""
2018,128837497,104760887,21,"C",20,,""
2018,128837496,104760887,14,"C",20,,""
2018,128843413,104760950,46,"C",20,,""
2018,128837583,104766346,44,"C",22,,""
2018,128837713,104761063,16,"C",13,,""
2018,128837714,104761063,35,"C",13,,""
2018,128843668,104771072,41,"C",2,,""
2018,128837750,104771100,44,"C",20,,""
2018,128843765,104771127,21,"C",25,,""
2018,128843774,104771131,5,"C",4,,""
2018,128843786,104771137,45,"C",20,,""
2018,131235634,106925835,39,"C",20,,""
2018,131242079,106932911,5,"C",20,,""
2018,131246599,106928768,45,"C",13,,""
2018,131246607,106928776,16,"C",20,,""
2018,131246606,106928776,51,"C",20,,""
2018,131242361,106928905,5,"C",25,,""
2018,131242375,106928924,46,"C",36,,""
2018,131246800,106933138,35,"C",18,,""
2018,131246799,106933138,16,"C",18,,""
2018,131242385,106933141,45,"C",22,,""
2018,131235954,106936226,44,"C",41,,""
2018,131246848,106933167,16,"C",25,,""
2018,131246847,106933167,51,"C",25,,""
2018,131235977,106933169,5,"C",20,,""
2018,131530298,107191076,51,"C",41,,""
2018,131530318,107181543,45,"C",5,,""
2018,131533654,107191100,35,"C",13,,""
2018,131533653,107191100,16,"C",13,,""
2018,133698657,109107907,49,"C",20,,"F"
2018,133703853,109108098,44,"C",46,,""
2018,133704074,109108288,35,"C",25,,""
2018,133704073,109108288,16,"C",25,,""
2018,136632320,111726352,16,"C",20,,""
2018,136624714,111726497,49,"C",21,,"F"
2018,136624762,111726538,51,"C",20,,""
2018,133703616,109102903,20,"C",13,,""
2018,133704082,109108294,16,"C",13,,""
2018,133704084,109108294,35,"C",13,,""
2018,133704110,109108309,44,"C",5,,""
2018,133699200,109108369,35,"C",13,,""
2018,133699199,109108369,16,"C",13,,""
2018,141862782,116826507,41,"C",29,,""
2018,141853689,116826512,41,"C",20,,""
2018,141862797,116826523,23,"C",7,,""
2018,141862859,116824898,35,"C",20,,""
2018,141862858,116824898,16,"C",20,,""
2018,141866914,116824953,37,"C",24,,""
2018,141862941,116809782,21,"C",13,,""
2018,141866946,116824987,23,"C",24,,""
2018,141866983,116825017,36,"C",20,,""
2018,141862991,116825023,14,"C",13,,""
2018,141862997,116825025,3,"C",20,,""
2018,136623584,111721419,20,"C",20,,""
2018,136623594,111721427,21,"C",20,,""
2018,136627428,111710001,16,"C",20,,""
2018,136627427,111710001,28,"C",20,,""
2018,136623595,111710001,39,"C",21,,""
2018,136627426,111710001,49,"C",20,,"N"
2018,136623681,111710116,14,"C",25,,""
2018,136623688,111710130,41,"A",7,,""
2018,136627506,111718380,45,"C",2,,""
2018,136623774,111710260,5,"C",13,,""
2018,136623588,111721421,36,"A",20,,""
2018,136615999,111710107,5,"C",20,,""
2018,136615998,111710107,49,"C",20,,"F"
2018,136631270,111721592,46,"C",25,,""
2018,136623957,111721647,45,"C",34,,""
2018,136627717,111718593,5,"C",20,,""
2018,136632316,111726347,47,"C",20,,""
2018,136631380,111718593,44,"C",20,,""
2018,133826232,109211144,51,"C",20,,""
2018,133821307,109211246,51,"C",25,,""
2018,133831190,109206115,49,"C",19,1,"N"
2018,137800041,112764180,51,"C",20,,""
2018,136623590,111709992,49,"C",4,,"N"
2018,136627423,111709992,5,"C",4,,""
2018,136615988,111718358,37,"C",24,,""
2018,136627493,111718362,2,"C",20,,""
2018,136627494,111718362,46,"C",20,,""
2018,133826143,109216068,49,"C",20,,"N"
2018,133826286,109206178,49,"C",20,,"N"
2018,133821212,109206131,45,"C",7,,""
2018,133821262,109211196,5,"C",20,,""
2018,133831266,109211206,5,"C",25,,""
2018,133831265,109211206,44,"C",25,,""
2018,133831287,109216184,45,"C",8,,""
2018,133821453,109211421,44,"C",7,,""
2018,133831523,109211426,11,"A",20,,""
2018,136627425,111709998,45,"C",23,,""
2018,136623666,111710097,49,"C",6,,"F"
2018,136623676,111721481,21,"C",5,,""
2018,136631179,111710259,56,"C",25,,""
2018,136623777,111721549,23,"C",12,,""
2018,136627697,111710456,21,"C",20,,""
2018,136627700,111710461,27,"C",38,,""
2018,136623963,111710466,44,"C",41,,""
2018,136628343,111726349,51,"C",20,,""
2018,136628966,111722601,21,"C",20,,""
2018,136624764,111719296,49,"A",34,,"N"
2018,136632801,111726788,23,"C",7,,""
2018,136628753,111726791,35,"C",20,,""
2018,136628751,111726791,16,"C",20,,""
2018,136632951,111722532,14,"C",13,,""
2018,136628909,111726938,51,"C",20,,""
2018,136625156,111722593,8,"C",11,,""
2018,125142845,101503069,45,"C",20,,""
2018,125137797,101503094,51,"C",18,,""
2018,125132982,101503114,51,"C",20,,""
2018,125143001,101503208,5,"C",20,,""
2018,125133094,101513219,35,"C",20,,""
2018,125143015,101513219,16,"C",20,,""
2018,125143034,101503241,44,"C",22,,""
2018,125137928,101503250,51,"C",15,,""
2018,136629184,111719779,45,"C",20,,""
2018,136633400,111722816,45,"C",10,,""
2018,136629271,111727296,16,"C",13,,""
2018,131533625,107186586,27,"C",20,,""
2018,131533626,107186586,51,"C",20,,""
2018,128835450,104759456,41,"C",17,,""
2018,128836186,104759690,41,"C",7,,""
2018,128836191,104759693,44,"C",20,,""
2018,128836359,104759831,35,"C",14,,""
2018,128841380,104759831,16,"C",14,,""
2018,128841416,104759854,5,"C",20,,""
2018,128836385,104759854,51,"C",20,,""
2018,128841443,104759867,45,"C",10,,""
2018,128841476,104764728,45,"C",2,,""
2018,128841515,104759905,5,"C",25,,""
2018,128836457,104759908,35,"C",46,,""
2018,128841524,104759908,16,"C",46,,""
2018,128836510,104759946,28,"C",20,,""
2018,128841611,104759946,49,"C",18,,"F"
2018,128841657,104764880,51,"C",7,,""
2018,128836549,104759982,46,"C",2,,""
2018,128836564,104764908,45,"C",12,,""
2018,128841713,104764926,14,"C",25,,""
2018,128836581,104764942,51,"C",18,,""
2018,128841752,104760017,23,"C",24,,""
2018,128841800,104760042,51,"C",20,,""
2018,128836635,104765020,5,"C",20,,""
2018,128841833,104765035,5,"C",20,,""
2018,128841876,104760082,5,"C",20,,""
2018,128841875,104760082,49,"C",20,,"F"
2018,128841910,104760102,51,"C",13,,""
2018,128836694,104760111,28,"C",25,,""
2018,128841992,104760157,45,"C",25,,""
2018,128836745,104760157,5,"C",25,,""
2018,128837322,104760729,47,"C",20,,""
2018,128842823,104765840,23,"C",24,,""
2018,128842886,104765897,47,"C",7,,""
2018,128843121,104766102,51,"C",41,,""
2018,128843165,104766130,45,"C",20,,""
2018,128837561,104760941,23,"C",12,,""
2018,128837566,104760946,5,"C",20,,""
2018,128843432,104766341,46,"C",7,,""
2018,128843431,104766341,2,"C",7,,""
2018,128843643,104761051,45,"C",20,,""
2018,128837704,104761057,5,"C",25,,""
2018,128843689,104766544,44,"C",11,,""
2018,128837738,104771093,51,"C",46,,""
2018,128837757,104766573,16,"C",13,,""
2018,128837758,104766573,35,"C",13,,""
2018,128837769,104766579,51,"C",25,,""
2018,128843757,104766597,51,"C",20,,""
2018,128843779,104766617,5,"C",20,,""
2018,128837803,104771138,35,"C",13,,""
2018,128837802,104771138,16,"C",13,,""
2018,136632317,111719138,45,"C",7,,""
2018,136628342,111719138,5,"C",7,,""
2018,136624934,111726733,47,"C",19,,""
2018,136624956,111726757,41,"C",7,,""
2018,136632815,111722449,27,"C",20,,""
2018,136628757,111722449,44,"C",20,,""
2018,136628759,111722449,39,"C",20,,""
2018,136625379,111727270,41,"C",2,,""
2018,133707315,109103115,5,"C",5,,""
2018,133703852,109103115,49,"C",5,,"F"
2018,133704040,109108269,11,"C",25,,""
2018,133699137,109108269,41,"C",25,,""
2018,133704113,109111556,16,"C",15,,""
2018,133699189,109108354,45,"C",20,,""
2018,133699562,109109030,41,"C",2,,""
2018,136615642,111709835,49,"C",7,,"N"
2018,136615641,111709835,40,"C",7,,""
2018,136627422,111709994,11,"C",7,,""
2018,136615848,111709994,2,"C",7,,""
2018,136623672,111718364,45,"C",20,,""
2018,136623670,111718364,49,"C",20,,"F"
2018,136627698,111710459,5,"C",13,,""
2018,136624574,111719141,2,"C",7,,""
2018,136632436,111726447,2,"C",25,,""
2018,136632450,111722217,45,"C",10,,""
2018,136632745,111726721,51,"C",22,,""
2018,136632799,111726785,2,"C",25,,""
2018,136632965,111722545,21,"C",13,,""
2018,136633430,111719829,16,"C",13,,""
2018,136629268,111719829,35,"C",13,,""
2018,136628470,111726494,41,"C",25,,""
2018,136632562,111726535,51,"C",3,,""
2018,136632802,111726789,16,"C",13,,""
2018,136632949,111726911,51,"C",20,,""
2018,136632958,111722539,16,"C",21,,""
2018,136632969,111726921,21,"C",20,,""
2018,136625116,111726937,35,"C",13,,""
2018,136628906,111726937,16,"C",13,,""
2018,131242080,106928651,49,"C",20,,"N"
2018,131242084,106932914,5,"C",20,,""
2018,131246604,106928770,29,"C",20,,""
2018,131246764,106936184,44,"C",20,,""
2018,131247009,106929063,16,"C",38,,""
2018,131247010,106929063,35,"C",38,,""
2018,131236083,106936369,46,"C",25,,""
2018,131242558,106936373,21,"C",20,,""
2018,131247024,106936373,41,"C",7,,""
2018,131242568,106929081,51,"C",20,,""
2018,131236137,106929111,5,"C",13,,""
2018,131242603,106933310,5,"C",20,,""
2018,131242624,106933317,45,"C",20,,""
2018,131242630,106933323,23,"C",7,,""
2018,131251167,106936462,16,"C",13,,""
2018,131242656,106936474,21,"C",20,,""
2018,131247156,106929164,44,"C",13,,""
2018,131242693,106933360,44,"C",20,,""
2018,131251205,106929181,45,"C",20,,""
2018,131242716,106933373,16,"C",13,,""
2018,131247189,106933373,35,"C",13,,""
2018,131242807,106929236,28,"C",14,,""
2018,131242808,106929236,16,"C",14,,""
2018,131251360,106933489,23,"C",23,,""
2018,131251364,106933495,51,"C",20,,""
2018,131242930,106929338,5,"C",15,,""
2018,131247411,106933501,44,"C",22,,""
2018,131242948,106933503,16,"C",13,,""
2018,131242949,106936728,35,"C",13,,""
2018,133704029,109111524,36,"C",20,,""
2018,133704070,109103252,5,"C",7,,""
2018,133707479,109108302,27,"C",20,,""
2018,133707480,109108302,16,"C",20,,""
2018,133704098,109108302,35,"C",20,,""
2018,133821258,109211191,51,"C",20,,""
2018,133826551,109216406,45,"C",7,,""
2018,136623410,111721248,21,"C",30,,""
2018,136615690,111709868,49,"C",25,,"F"
2018,136615760,111721340,16,"C",20,,""
2018,136615845,111709993,27,"C",20,,""
2018,136627483,111710093,49,"C",20,,"F"
2018,136616009,111710112,45,"A",25,,""
2018,136616095,111710192,41,"C",20,,""
2018,136623885,111710381,45,"C",24,,""
2018,136623886,111710381,11,"C",24,,""
2018,136623994,111718605,23,"C",7,,""
2018,136632370,111726390,11,"C",7,,""
2018,136632442,111726453,44,"C",28,,""
2018,136628970,111722604,44,"C",13,,""
2018,133703825,109108081,2,"A",20,,""
2018,133703851,109108099,45,"C",7,,""
2018,133704086,109108295,5,"C",34,,""
2018,128835510,104763930,3,"C",20,,""
2018,128825975,104759506,41,"A",7,,""
2018,128835553,104759520,5,"C",20,,""
2018,128835552,104759520,45,"C",20,,""
2018,128826015,104759538,21,"C",18,,""
2018,128835800,104759612,51,"C",46,,""
2018,128826114,104759622,35,"C",13,,""
2018,128826113,104759622,16,"C",13,,""
2018,128835938,104764295,16,"C",20,,""
2018,128836440,104764748,49,"C",20,,"N"
2018,128836449,104759902,23,"C",7,,""
2018,128841525,104764773,17,"C",20,,""
2018,128841580,104764820,16,"C",46,,""
2018,128836515,104764845,23,"C",7,,""
2018,128836536,104764874,51,"C",20,,""
2018,128841655,104764881,49,"C",20,,"N"
2018,128841684,104764900,5,"C",25,,""
2018,128841696,104764912,40,"C",13,,""
2018,128841724,104760006,14,"C",25,,""
2018,128836590,104760015,14,"C",25,,""
2018,128836604,104760033,44,"C",41,,""
2018,128841818,104765025,45,"C",13,,""
2018,128841831,104760057,5,"C",13,,""
2018,128836651,104760069,14,"C",25,,""
2018,128836671,104760080,5,"C",13,,""
2018,128841891,104760090,51,"C",20,,""
2018,128841902,104765087,35,"C",46,,""
2018,128841900,104765087,16,"C",46,,""
2018,128836695,104760112,44,"C",20,,""
2018,128841942,104765120,41,"C",21,,""
2018,128841941,104765120,45,"C",21,,""
2018,128837341,104760747,49,"C",20,,"F"
2018,128837344,104760750,45,"C",25,,""
2018,128842857,104760750,21,"C",25,,""
2018,128837361,104765921,23,"A",7,,""
2018,128837362,104765921,16,"C",7,,""
2018,128843107,104760839,44,"C",13,,""
2018,128843185,104766153,5,"C",20,,""
2018,128837495,104760885,5,"C",20,,""
